#Transcript position	Transcript coverage profile
0.0	0.15306245502730315
1.0	0.011850572768268269
2.0	0.021042332890000775
3.0	0.017480151043990498
4.0	0.03853409026156822
5.0	0.02996426879316521
6.0	0.024404507777830448
7.0	0.020445068234848818
8.0	0.014176583362694672
9.0	0.00663199049039076
10.0	0.023261073137944597
11.0	0.013064609027519929
12.0	0.05136052191531199
13.0	0.018531249990000623
14.0	0.03328602246168993
15.0	0.03568323296169913
16.0	0.02660119320648032
17.0	0.024212143102163866
18.0	0.01798307376302712
19.0	0.010733324726289975
20.0	0.015059338640829395
21.0	0.03364886729354902
22.0	0.006363254372165764
23.0	0.015167565204918682
24.0	0.0254936086801142
25.0	0.03928632945020111
26.0	0.04501252451078073
27.0	0.015035649276158757
28.0	0.005700898901872364
29.0	0.005085297926946517
30.0	0.018078513808685498
31.0	0.005220582590994442
32.0	0.013719717858167575
33.0	0.02439566350401659
34.0	0.0311987927526907
35.0	0.021758529974642733
36.0	0.029754574129833306
37.0	0.016388090690233045
38.0	0.025161306762745278
39.0	0.01967174722883285
40.0	0.016020214477183534
41.0	0.013158017190906673
42.0	0.013891805728122783
43.0	0.02454473013338426
44.0	0.010265445112145038
45.0	0.01847672142078444
46.0	0.02946387055477377
47.0	0.02827598792771114
48.0	0.022585088481030892
49.0	0.017233240867041963
50.0	0.0
51.0	0.027244770783841424
52.0	0.021905297293863635
53.0	0.02321924277022088
54.0	0.013666982054618432
55.0	0.010756060186793528
56.0	0.020022763644858804
57.0	0.0354437863818268
58.0	0.03698436933241229
59.0	0.025014171577961763
60.0	0.013216941287276782
61.0	0.017985148561367556
62.0	0.01805603378179447
63.0	0.032290926668580834
64.0	0.014639115867317781
65.0	0.01323603257437354
66.0	0.02689537859749956
67.0	0.027364236634852872
68.0	0.022133729604679044
69.0	0.03308945101769798
70.0	0.018042319623240353
71.0	0.03165099403043321
72.0	0.00725252440536289
73.0	0.021990948843564524
74.0	0.03462368348391376
75.0	0.014216980661559641
76.0	0.00642486851610664
77.0	0.03222410800688727
78.0	0.014010240528305316
79.0	0.01154203240072461
80.0	0.02074338332709908
81.0	0.014657759883590983
82.0	0.013889118887861804
83.0	0.01531558062086947
84.0	0.017218911813494067
85.0	0.02055122233557377
86.0	0.008468923482283218
87.0	0.013957247629590015
88.0	0.011057808023059772
89.0	0.01112788878263586
90.0	0.010450549518777698
91.0	0.006663224307115089
92.0	0.001036001036001036
93.0	0.028421155256437198
94.0	0.03318653944722323
95.0	0.04764535728770289
96.0	0.007926640611870763
97.0	0.03164912972908732
98.0	0.01646351016218104
99.0	0.0066942164312563095
