#Transcript position	Transcript coverage profile
0.0	0.08630789344814019
1.0	0.021868553628330917
2.0	0.00618030688786493
3.0	0.014684403628248003
4.0	0.0242703491400535
5.0	0.02887289043395151
6.0	0.025680394734125568
7.0	0.045972126397687794
8.0	0.0340857178941599
9.0	0.02505049804732924
10.0	0.024135010849553884
11.0	0.04409967063495039
12.0	0.019037148260700618
13.0	0.011503404876733191
14.0	0.025681868640959043
15.0	0.026558093803490782
16.0	0.026214758573421332
17.0	0.03296150428164037
18.0	0.032476763146900886
19.0	0.050707480830054295
20.0	0.014686266381160213
21.0	0.029564072500351476
22.0	0.019819738897916845
23.0	0.01552938294720139
24.0	0.02533300627721645
25.0	0.006375621926662608
26.0	0.02440528999631986
27.0	0.02138023339108247
28.0	0.007949104124843672
29.0	0.03985510383337182
30.0	0.016375234562896603
31.0	0.013246361862114881
32.0	0.011149927659393103
33.0	0.015215426791101026
34.0	0.021971105894985653
35.0	0.024941959077615535
36.0	0.013845439214075123
37.0	0.02025817285152558
38.0	0.029170483606056532
39.0	0.0038389967460695637
40.0	0.01232529947132029
41.0	0.016049324557541517
42.0	0.028575023137641178
43.0	0.018410066773092596
44.0	0.015833013917766717
45.0	0.022484363442194677
46.0	0.014702531113016103
47.0	0.024437063540779395
48.0	0.01644458757369033
49.0	0.008230108008032864
50.0	0.027481598238275007
51.0	0.021010295571669776
52.0	0.01361438440199363
53.0	0.03852700681574642
54.0	0.01033682736323688
55.0	0.01712486674258288
56.0	0.00697682772835141
57.0	0.010922329350432296
58.0	0.012544390462534501
59.0	0.030310656296420827
60.0	0.003563064796533046
61.0	0.012380468872295427
62.0	0.0052445313682347875
63.0	0.012589419116747592
64.0	0.019025214057814977
65.0	0.00499224421922413
66.0	0.02232784494985895
67.0	0.028433205969690626
68.0	0.01694038674205333
69.0	0.01496387108865941
70.0	0.025092222851632245
71.0	0.008208850916068948
72.0	0.024803334508235107
73.0	0.007803148465178641
74.0	0.018536822255301212
75.0	0.016182570716771996
76.0	0.013705521001970585
77.0	0.013941304593823426
78.0	0.004701251559243001
79.0	0.019729880628853464
80.0	0.01726795445698464
81.0	0.013508000274799462
82.0	0.0013227513227513227
83.0	0.008433823620098245
84.0	0.011551986331537901
85.0	0.0024307243558580457
86.0	0.017549676716912092
87.0	0.013016246198497256
88.0	0.01144928754088293
89.0	0.019973327620965438
90.0	0.01322957924687147
91.0	0.03531732943453522
92.0	0.014541253283895557
93.0	0.010436503673070578
94.0	0.004386503912115116
95.0	0.017545430571922385
96.0	0.004547513796985256
97.0	0.0068143100511073255
98.0	0.003797863848710327
99.0	0.0
